Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1012.0	78.02	78.02	62.19	624.99	546.96	653.46	591.74	795.63	706.06	540.04	372.33	308.22	277.53	254.14	488.83	502.24	503.05	538.59	371.83	300.88	264.63	246.92	96.58	101.54	99.56	76.47	71.65	68.7	66.93	65.25	75.08	75.4	75.44	463.57	300.68	239.52	210.6	188.88	413.75	426.83	427.61	1.46	0.5	7.34	12.91	7.21	392.26	400.7	403.49	0.88	0.86	0.81	0.77	0.75	0.74	0.84	0.84	0.85	-0.01	-0.01	-0.0	0.02	-0.0	0.8	0.8	0.8	0.17	0.71	1.11	1.36	1.62	0.38	0.36	0.34	0.15	0.45	0.56	0.62	0.66	0.24	0.22	0.22	-0.01	-0.02	-0.01	0.02	-0.02	0.96	0.95	0.95	-0.28	-0.24	-0.36	-0.21	-0.44	1.21	1.26	1.25	0.25	0.88	1.31	2.15	1.97	WT	E+
748.0	65.77	65.77	51.42	546.85	481.08	579.94	523.37	721.04	633.92	481.63	376.63	316.42	288.2	276.64	410.42	433.18	437.0	490.76	387.12	306.88	277.33	262.27	86.2	86.27	88.09	64.68	62.2	60.2	59.0	58.46	63.1	63.67	63.75	416.95	314.43	256.22	229.2	218.18	347.32	369.51	373.25	-9.13	-10.49	9.54	10.87	14.37	324.22	346.91	348.9	0.88	0.87	0.83	0.81	0.79	0.79	0.84	0.85	0.85	-0.03	-0.04	0.02	0.01	0.03	0.79	0.8	0.8	0.15	0.48	0.76	0.95	1.04	0.37	0.29	0.28	0.13	0.34	0.47	0.53	0.55	0.28	0.23	0.22	-0.04	-0.06	0.02	0.01	0.03	0.93	0.94	0.93	-0.52	-0.61	-0.2	-0.27	-0.14	1.27	1.28	1.3	0.21	0.56	1.0	1.22	1.37	WT	E+
798.0	61.49	61.49	46.77	514.15	452.66	536.59	478.99	664.24	586.34	465.61	353.8	289.79	256.69	236.86	407.94	431.33	432.66	458.25	357.96	283.9	244.73	225.81	81.7	83.62	78.62	60.69	58.13	55.97	54.54	53.5	59.55	60.02	60.06	404.91	295.68	233.82	202.15	183.36	348.39	371.31	372.6	7.35	-4.16	5.89	11.96	11.05	326.23	347.72	354.04	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	0.0	-0.02	-0.0	0.02	0.03	0.8	0.81	0.81	0.12	0.48	0.83	1.07	1.27	0.29	0.22	0.24	0.1	0.34	0.49	0.56	0.6	0.23	0.18	0.18	-0.0	-0.03	-0.01	0.02	0.03	0.94	0.94	0.94	-0.23	-0.36	-0.38	-0.28	-0.31	1.26	1.29	0.92	0.25	0.58	1.06	1.44	1.82	WT	E+
535.0	57.65	57.65	42.51	459.84	402.19	493.63	433.01	633.01	546.03	397.27	278.53	211.18	179.27	167.22	330.43	354.01	356.23	407.53	276.38	214.08	177.29	160.59	71.27	65.69	70.68	56.42	52.95	49.63	47.35	46.33	54.55	55.2	55.27	340.85	225.59	161.55	131.91	120.89	275.88	298.81	300.96	-10.25	2.16	-2.9	1.98	6.63	259.17	288.32	285.55	0.87	0.86	0.81	0.76	0.73	0.71	0.83	0.84	0.84	-0.05	-0.02	-0.06	-0.05	-0.02	0.78	0.82	0.8	0.18	0.69	1.29	1.76	1.98	0.49	0.39	0.38	0.14	0.43	0.59	0.67	0.7	0.31	0.26	0.25	-0.06	-0.03	-0.1	-0.13	-0.06	0.95	0.98	0.96	-0.64	-0.52	-1.02	-1.32	-1.0	1.2	1.14	1.23	0.26	0.95	1.58	2.29	3.2	WT	E+
895.0	45.58	45.58	33.59	395.12	349.54	425.8	375.88	553.2	473.13	348.99	247.79	204.72	181.09	168.73	310.99	325.2	326.62	346.07	255.47	201.94	175.3	160.71	56.35	57.36	58.85	44.8	42.36	40.69	39.58	38.88	44.03	44.32	44.37	304.19	205.43	164.03	141.51	129.85	266.96	280.88	282.25	2.92	-7.68	2.78	5.79	8.02	254.64	267.83	267.77	0.88	0.87	0.82	0.79	0.77	0.76	0.85	0.86	0.86	-0.01	-0.07	-0.02	-0.02	-0.0	0.82	0.82	0.82	0.17	0.68	1.03	1.33	1.57	0.35	0.27	0.28	0.12	0.41	0.53	0.6	0.63	0.24	0.19	0.19	-0.01	-0.1	-0.04	-0.08	-0.02	0.96	0.96	0.96	-0.4	-1.16	-0.7	-2.4	-0.9	1.22	1.22	1.26	0.29	0.79	1.33	1.84	2.23	WT	E+
455.0	52.65	52.65	38.13	443.65	391.0	470.51	413.85	606.15	522.23	382.65	271.09	204.58	174.71	159.82	331.93	349.52	355.72	384.26	274.54	205.17	178.96	156.65	66.06	66.26	66.18	51.61	48.61	45.73	43.89	42.83	50.43	50.91	51.03	331.04	222.49	158.85	130.82	117.0	281.49	298.6	304.69	-1.61	-3.45	-0.59	-4.25	3.17	265.87	283.26	289.55	0.88	0.86	0.82	0.77	0.74	0.73	0.84	0.85	0.85	-0.02	-0.04	-0.04	-0.08	-0.04	0.79	0.81	0.81	0.2	0.69	1.26	1.69	1.99	0.43	0.33	0.31	0.15	0.42	0.59	0.67	0.7	0.29	0.24	0.22	-0.03	-0.05	-0.07	-0.13	-0.19	0.94	0.95	0.95	-0.53	-0.65	-0.88	-1.51	-3.2	1.23	1.25	1.23	0.3	0.94	1.61	2.03	2.71	WT	E+
664.0	46.08	46.08	33.91	397.36	351.27	430.48	375.92	568.39	482.55	349.4	265.39	216.25	190.66	181.22	304.12	325.01	327.14	348.04	265.63	212.04	190.16	177.75	58.75	60.74	63.16	45.31	43.32	41.64	40.44	39.99	44.36	44.79	44.87	304.09	222.07	174.61	150.21	141.23	259.76	280.22	282.27	1.36	-0.23	4.21	0.5	3.46	245.37	264.27	263.98	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	-0.01	-0.03	-0.03	-0.05	-0.03	0.8	0.81	0.81	0.17	0.56	0.93	1.2	1.32	0.36	0.27	0.26	0.12	0.36	0.5	0.57	0.6	0.26	0.2	0.19	-0.02	-0.05	-0.05	-0.08	-0.06	0.94	0.94	0.94	-0.57	-0.82	-1.01	-1.04	-1.1	1.24	1.26	1.31	0.29	0.74	1.23	1.51	1.83	WT	E+
1378.0	75.05	75.05	59.6	604.25	529.19	634.09	571.06	780.76	689.72	515.91	381.1	331.92	296.84	279.89	459.85	472.85	475.68	527.05	379.11	318.77	286.08	264.39	97.06	100.59	97.15	73.43	69.76	67.79	66.09	65.12	72.03	72.35	72.43	442.48	311.34	264.13	230.76	214.78	387.82	400.49	403.25	-11.14	1.99	13.15	10.76	15.5	362.79	372.26	378.53	0.88	0.86	0.81	0.79	0.77	0.76	0.84	0.84	0.84	-0.03	-0.01	0.03	0.02	0.03	0.79	0.79	0.79	0.2	0.63	0.88	1.12	1.3	0.38	0.35	0.35	0.16	0.41	0.5	0.57	0.6	0.27	0.24	0.24	-0.04	-0.01	0.03	0.02	-0.01	0.94	0.94	0.94	-0.44	-0.29	-0.08	-0.13	-0.61	1.25	1.29	1.25	0.24	0.79	1.14	1.4	1.64	WT	E+
1008.0	70.75	70.75	55.54	555.19	484.45	583.1	521.18	721.49	636.78	487.32	348.91	261.33	222.05	203.01	429.02	451.67	453.66	495.06	352.2	260.62	224.0	194.59	87.92	86.19	84.5	69.49	65.54	61.46	58.79	57.19	67.95	68.56	68.59	417.83	283.37	199.87	163.26	145.82	361.07	383.12	385.07	-7.74	-3.29	0.71	-1.95	8.42	341.1	365.49	369.16	0.87	0.86	0.81	0.76	0.73	0.71	0.84	0.84	0.84	-0.02	-0.02	-0.02	-0.04	-0.43	0.79	0.81	0.81	0.16	0.63	1.2	1.66	2.85	0.41	0.32	0.31	0.14	0.41	0.59	0.67	0.71	0.26	0.21	0.21	-0.03	-0.04	-0.03	-0.07	-65.09	0.95	0.96	0.96	-0.44	-0.44	-0.5	-0.68	-29984.94	1.21	1.19	1.18	0.28	0.77	1.66	2.22	2.67	WT	E+
1192.0	59.05	59.05	45.02	501.65	442.6	520.22	469.03	646.21	569.88	448.93	312.85	255.63	226.96	216.45	404.98	420.77	424.89	437.07	321.15	253.57	217.29	197.9	73.55	78.85	74.35	58.19	54.9	52.67	51.19	50.57	57.29	57.63	57.73	390.75	257.95	202.96	175.76	165.89	347.69	363.14	367.15	11.87	-8.3	2.06	9.66	18.55	331.43	341.92	350.54	0.88	0.87	0.82	0.79	0.77	0.76	0.86	0.86	0.86	0.02	-0.04	-0.02	0.02	0.06	0.82	0.81	0.82	0.13	0.63	1.02	1.28	1.42	0.28	0.22	0.21	0.11	0.42	0.54	0.61	0.63	0.21	0.18	0.17	0.02	-0.06	-0.03	0.01	0.06	0.96	0.94	0.96	0.01	-0.55	-0.46	-0.27	-0.13	1.23	1.3	1.24	0.22	0.67	1.16	1.66	1.91	WT	E+
2131.0	63.09	63.09	48.68	525.05	461.96	557.32	498.78	697.14	611.84	462.19	318.35	259.69	229.54	215.71	410.09	424.74	428.49	466.23	316.81	261.19	223.35	210.68	79.1	82.22	79.52	62.02	58.24	55.74	54.05	53.17	60.87	61.22	61.29	400.17	260.11	203.94	175.5	162.54	349.22	363.51	367.2	-4.04	1.53	-1.51	6.19	5.03	330.98	342.52	348.97	0.88	0.86	0.81	0.78	0.76	0.75	0.85	0.85	0.85	-0.02	-0.01	-0.03	-0.0	-0.01	0.81	0.8	0.81	0.16	0.69	1.09	1.4	1.59	0.33	0.28	0.27	0.13	0.44	0.56	0.62	0.65	0.24	0.21	0.21	-0.03	-0.02	-0.05	-0.02	-0.04	0.95	0.94	0.95	-0.4	-0.36	-0.54	-0.41	-0.59	1.23	1.26	1.23	0.23	0.84	1.25	1.71	2.08	WT	E+
928.0	90.4	90.4	71.92	681.93	591.53	699.78	627.6	850.21	761.17	594.49	416.93	315.52	270.9	248.61	493.45	523.88	528.06	604.29	421.51	313.52	264.19	240.1	110.47	106.67	105.2	88.61	83.08	77.89	74.55	72.47	85.66	86.52	86.64	505.88	333.84	237.63	196.35	176.14	407.79	437.36	441.42	-9.8	-4.59	2.0	6.71	8.51	382.98	417.2	422.86	0.87	0.85	0.8	0.75	0.72	0.7	0.82	0.83	0.83	-0.02	-0.03	-0.01	-0.0	-0.02	0.78	0.8	0.8	0.16	0.66	1.23	1.69	2.12	0.49	0.42	0.42	0.14	0.43	0.6	0.68	0.71	0.32	0.27	0.27	-0.03	-0.04	-0.02	-0.02	-0.23	0.95	0.97	0.97	-0.32	-0.38	-0.3	-0.39	-4.02	1.19	1.14	1.13	0.19	0.72	1.38	1.9	2.41	WT	E+
605.0	52.99	52.99	39.79	450.11	397.12	487.23	431.65	626.49	540.31	396.0	299.37	260.09	234.81	223.76	355.27	372.1	376.62	403.31	297.75	250.5	226.85	211.4	69.89	72.01	71.25	52.14	49.8	48.47	47.4	46.87	51.22	51.65	51.74	343.85	249.57	211.62	187.42	176.9	304.04	320.45	324.88	-7.31	1.62	9.59	7.96	12.36	285.37	300.09	305.37	0.88	0.87	0.83	0.81	0.79	0.79	0.85	0.86	0.86	-0.04	-0.03	0.01	0.0	0.02	0.8	0.81	0.81	0.17	0.56	0.78	0.99	1.08	0.29	0.23	0.22	0.12	0.36	0.46	0.52	0.55	0.22	0.18	0.17	-0.05	-0.05	0.0	-0.01	0.01	0.94	0.94	0.94	-0.86	-0.79	-0.33	-0.46	-0.38	1.29	1.31	1.32	0.24	0.71	1.08	1.39	1.52	WT	E+
927.0	67.18	67.18	51.15	559.25	492.07	582.87	524.96	716.52	637.85	511.61	396.94	320.87	286.91	268.16	447.94	471.08	469.68	500.4	397.95	316.45	277.94	256.95	90.31	92.15	87.27	66.42	63.87	61.38	59.93	59.02	65.12	65.63	65.6	445.19	333.07	259.49	226.99	209.14	382.82	405.45	404.08	11.21	-1.0	4.42	8.98	11.22	357.64	378.93	382.41	0.88	0.87	0.84	0.81	0.79	0.78	0.85	0.86	0.86	0.02	-0.01	-0.0	0.01	0.02	0.8	0.8	0.81	0.11	0.44	0.78	1.0	1.14	0.27	0.21	0.21	0.09	0.33	0.48	0.54	0.58	0.22	0.18	0.18	0.02	-0.02	-0.01	0.0	0.02	0.93	0.93	0.95	-0.02	-0.39	-0.29	-0.3	-0.16	1.34	1.35	1.27	0.19	0.53	0.93	1.2	1.43	WT	E+
848.0	51.45	51.45	38.34	437.57	386.12	466.96	416.0	603.75	519.33	393.84	291.19	240.86	214.08	198.46	349.76	358.04	361.51	384.06	291.05	241.91	206.17	194.3	65.3	66.81	67.99	50.73	48.35	46.59	45.4	44.56	49.84	49.98	50.06	343.11	242.83	194.27	168.68	153.9	299.92	308.05	311.45	9.78	0.14	-1.05	7.91	4.16	284.46	291.23	293.52	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	0.01	-0.02	-0.03	0.01	-0.02	0.81	0.81	0.81	0.13	0.55	0.87	1.13	1.33	0.3	0.27	0.26	0.1	0.37	0.5	0.56	0.6	0.22	0.2	0.19	0.01	-0.03	-0.04	-0.0	-0.04	0.95	0.95	0.94	-0.14	-0.55	-0.71	-0.37	-0.64	1.23	1.27	1.29	0.25	0.68	1.06	1.42	1.62	WT	E+
420.0	76.47	76.47	59.23	609.79	533.32	630.09	561.48	773.82	685.81	521.33	358.81	270.08	233.91	206.98	435.06	450.73	456.6	526.84	357.64	270.33	232.29	206.63	93.27	93.96	88.5	74.88	70.12	65.6	63.07	60.63	72.4	72.78	72.97	446.45	288.69	204.48	170.84	146.35	362.66	377.95	383.63	-5.5	1.17	-0.25	1.62	0.36	341.79	356.77	368.1	0.87	0.86	0.8	0.75	0.72	0.7	0.83	0.83	0.83	-0.02	-0.01	-0.03	-0.03	-0.03	0.78	0.79	0.8	0.2	0.75	1.36	1.75	2.2	0.52	0.5	0.49	0.16	0.46	0.62	0.69	0.73	0.33	0.3	0.29	-0.02	-0.01	-0.05	-0.05	-0.07	0.95	0.95	0.97	-0.34	-0.28	-0.58	-0.62	-0.64	1.2	1.2	1.12	0.24	0.86	1.53	2.0	2.48	WT	E+
2113.0	83.23	83.23	68.1	672.67	589.44	697.96	637.21	843.66	752.22	573.59	389.13	329.78	288.87	271.57	492.74	509.46	511.73	584.75	387.92	318.88	277.28	256.45	103.2	101.82	100.5	81.43	76.08	73.39	70.95	69.68	79.32	79.71	79.78	492.16	313.05	256.39	217.91	201.9	413.42	429.75	431.96	-11.16	1.2	10.89	11.58	15.12	389.53	407.63	411.23	0.88	0.86	0.8	0.77	0.75	0.73	0.83	0.84	0.84	-0.03	-0.01	0.02	0.02	0.03	0.79	0.8	0.8	0.19	0.76	1.1	1.44	1.68	0.46	0.43	0.43	0.16	0.47	0.57	0.64	0.67	0.31	0.28	0.28	-0.04	-0.02	0.02	0.02	0.02	0.95	0.96	0.96	-0.38	-0.27	-0.15	-0.14	-0.29	1.21	1.19	1.18	0.22	0.85	1.32	1.71	2.29	WT	E+
1341.0	79.49	79.49	63.53	640.1	560.61	666.49	601.74	813.76	723.37	567.25	424.55	357.92	315.24	296.3	477.69	497.22	498.8	568.75	425.05	349.5	303.58	282.7	103.13	101.61	100.03	78.2	74.57	72.11	70.07	68.93	75.99	76.45	76.5	489.05	349.98	285.81	245.17	227.37	401.7	420.77	422.3	-1.5	-0.5	8.42	11.65	13.6	374.56	395.61	398.77	0.88	0.86	0.82	0.8	0.77	0.76	0.84	0.84	0.84	-0.01	-0.01	0.01	0.02	0.02	0.78	0.8	0.8	0.14	0.54	0.84	1.12	1.34	0.42	0.38	0.38	0.12	0.38	0.5	0.57	0.6	0.29	0.25	0.25	-0.01	-0.02	0.01	0.02	-0.02	0.94	0.95	0.95	-0.22	-0.26	-0.14	-0.16	-0.68	1.25	1.22	1.22	0.21	0.62	1.0	1.42	1.6	WT	E+
550.0	70.68	70.68	52.9	565.16	494.48	595.56	522.76	739.63	652.37	490.98	339.6	285.11	244.83	224.4	438.8	452.57	456.55	494.01	336.73	283.36	246.64	221.55	89.16	95.19	88.74	69.32	64.99	62.57	60.3	58.81	68.07	68.38	68.55	421.66	274.61	222.54	184.54	165.59	370.73	384.19	388.0	-3.03	2.86	1.75	-1.81	2.85	349.64	357.38	367.81	0.87	0.86	0.81	0.78	0.75	0.73	0.84	0.85	0.85	-0.02	-0.01	-0.03	-0.05	-0.02	0.8	0.78	0.8	0.18	0.7	1.06	1.41	1.62	0.32	0.29	0.27	0.15	0.44	0.55	0.63	0.67	0.25	0.23	0.22	-0.02	-0.02	-0.05	-0.09	-0.04	0.95	0.93	0.95	-0.41	-0.42	-0.75	-0.89	-0.53	1.23	1.3	1.22	0.28	0.88	1.23	1.58	2.47	WT	E-
477.0	79.61	79.61	60.98	607.35	527.74	637.34	564.33	789.46	699.36	502.9	327.41	278.88	234.83	210.68	483.88	489.66	485.0	522.53	329.79	276.37	236.83	209.69	104.96	104.42	100.05	77.42	71.26	68.38	65.29	63.18	76.93	77.09	76.94	425.48	256.14	210.5	169.54	147.5	406.95	412.58	408.06	-19.63	-2.38	2.51	-2.01	0.99	378.92	385.24	384.95	0.87	0.84	0.78	0.75	0.72	0.7	0.84	0.84	0.84	-0.06	-0.03	-0.01	-0.04	-0.02	0.78	0.79	0.79	0.24	0.89	1.23	1.71	1.98	0.28	0.26	0.29	0.19	0.51	0.6	0.68	0.72	0.22	0.21	0.22	-0.08	-0.04	-0.03	-0.07	-0.05	0.93	0.94	0.94	-0.71	-0.4	-0.4	-0.68	-0.54	1.26	1.26	1.22	0.27	1.02	1.47	1.92	2.36	WT	E-
319.0	70.61	70.61	51.0	544.95	474.34	570.52	493.59	726.84	636.74	462.84	317.18	266.43	228.55	205.48	422.84	435.87	434.49	471.65	318.68	260.63	228.6	209.13	88.35	86.49	84.93	68.95	64.3	61.72	59.26	57.5	68.03	68.29	68.19	393.89	252.88	204.71	169.29	147.98	354.81	367.58	366.3	-8.81	-1.5	5.8	-0.05	-3.65	334.49	349.38	349.56	0.87	0.85	0.79	0.76	0.74	0.71	0.84	0.84	0.84	-0.03	-0.03	0.0	-0.03	-0.07	0.79	0.8	0.8	0.21	0.79	1.12	1.47	1.83	0.33	0.29	0.3	0.17	0.47	0.57	0.65	0.69	0.25	0.23	0.23	-0.04	-0.09	0.0	-0.05	-0.15	0.95	0.95	0.96	-0.47	-1.23	-0.4	-0.66	-1.26	1.22	1.19	1.16	0.27	0.94	2.87	2.37	2.15	WT	E-
477.0	64.56	64.56	47.69	513.68	449.13	544.96	474.77	687.55	603.38	447.56	301.3	250.35	220.77	196.9	404.96	417.74	415.64	455.68	304.76	245.69	217.66	188.59	82.47	85.17	79.19	63.31	59.06	56.53	54.74	53.11	62.28	62.62	62.6	384.25	242.24	193.82	166.03	143.79	342.68	355.13	353.04	-8.12	-3.46	4.65	3.1	8.31	322.49	332.58	336.45	0.87	0.86	0.8	0.77	0.75	0.72	0.84	0.85	0.85	-0.03	-0.03	0.0	-0.03	0.0	0.8	0.79	0.81	0.18	0.77	1.14	1.45	1.77	0.32	0.33	0.28	0.14	0.46	0.57	0.63	0.69	0.24	0.21	0.22	-0.04	-0.04	-0.01	-0.06	-0.02	0.94	0.92	0.96	-0.51	-0.7	-0.41	-0.79	-0.66	1.21	1.19	1.2	0.26	1.03	2.0	1.73	2.3	WT	E-
1048.0	67.98	67.98	52.48	512.86	444.88	538.09	485.38	671.12	590.29	454.47	309.44	253.42	219.04	205.59	383.39	403.87	404.01	447.61	319.07	254.03	214.24	195.42	78.5	80.0	79.49	66.8	62.17	59.41	57.04	55.89	64.46	64.88	64.71	387.67	247.27	194.01	162.01	149.7	318.93	338.98	339.3	6.86	-9.64	-0.62	4.8	10.17	304.89	323.86	324.53	0.87	0.85	0.8	0.76	0.73	0.72	0.82	0.82	0.82	0.0	-0.05	-0.02	-0.0	0.02	0.79	0.8	0.8	0.14	0.69	1.09	1.48	1.75	0.54	0.51	0.57	0.12	0.45	0.57	0.64	0.67	0.29	0.24	0.24	0.0	-0.07	-0.04	-0.02	0.0	0.97	0.98	0.98	-0.15	-0.56	-0.46	-0.47	-0.39	1.13	1.15	1.12	0.22	0.74	1.25	1.77	2.39	WT	E+
1795.0	83.57	83.57	66.71	603.51	519.94	635.96	573.1	784.06	694.28	502.27	352.11	282.84	243.18	232.67	445.57	474.25	485.8	518.69	353.41	281.71	240.14	226.86	102.88	105.43	104.23	81.21	75.68	71.66	68.64	67.64	79.28	80.07	80.42	421.06	276.43	211.17	174.54	165.03	366.29	394.17	405.38	-16.42	-1.3	1.13	3.04	5.81	342.68	368.82	381.57	0.86	0.84	0.78	0.74	0.71	0.7	0.82	0.83	0.83	-0.04	-0.02	-0.02	-0.01	-0.01	0.77	0.78	0.78	0.21	0.74	1.18	1.55	1.69	0.4	0.34	0.3	0.18	0.47	0.59	0.67	0.69	0.29	0.24	0.22	-0.05	-0.04	-0.03	-0.03	-0.03	0.94	0.94	0.95	-0.47	-0.38	-0.37	-0.38	-0.42	1.21	1.23	1.22	0.24	0.84	1.34	1.79	1.98	WT	E+
699.0	60.53	60.53	45.96	447.22	386.69	484.04	431.71	623.1	537.37	393.53	276.5	224.12	198.47	184.88	346.4	367.41	370.48	398.47	275.65	229.55	197.4	185.55	75.12	78.04	74.97	59.39	55.57	52.85	51.22	50.1	58.02	58.66	58.7	334.15	220.93	171.28	147.25	134.77	288.39	308.75	311.78	-4.94	0.85	-5.42	1.07	-0.67	271.28	289.37	295.51	0.86	0.85	0.8	0.76	0.74	0.72	0.83	0.84	0.84	-0.03	-0.03	-0.06	-0.05	-0.07	0.78	0.78	0.8	0.16	0.67	1.08	1.37	1.57	0.33	0.27	0.26	0.13	0.43	0.56	0.62	0.66	0.25	0.19	0.19	-0.05	-0.05	-0.1	-0.1	-0.14	0.94	0.94	0.95	-0.69	-0.61	-0.88	-1.04	-2.29	1.23	1.25	1.22	0.27	0.84	1.24	1.75	1.89	WT	E+
891.0	52.03	52.03	38.31	425.13	373.1	448.51	397.52	575.9	497.19	372.4	250.25	197.43	173.36	158.11	308.44	319.86	323.34	368.96	257.72	193.81	161.74	146.86	58.75	60.19	59.53	51.08	47.52	44.93	43.26	41.84	48.14	48.1	47.69	321.32	202.73	152.51	130.1	116.27	260.3	271.77	275.65	3.44	-7.47	3.62	11.62	11.25	249.68	259.67	263.81	0.88	0.86	0.8	0.76	0.74	0.71	0.81	0.81	0.81	-0.0	-0.06	-0.02	0.02	0.01	0.8	0.74	0.78	0.16	0.77	1.29	1.72	2.2	0.99	2.25	1.59	0.13	0.46	0.6	0.66	0.69	0.3	0.27	0.26	-0.01	-0.08	-0.03	0.0	-0.04	1.0	-11.02	0.78	-0.26	-0.77	-0.57	-0.54	-0.84	1.12	-449.73	-2.58	0.25	0.87	2.02	2.45	3.1	WT	E+
622.0	55.47	55.47	41.8	446.07	390.6	466.81	414.42	596.63	519.3	392.82	293.13	226.56	180.54	165.14	333.51	354.28	355.98	386.43	296.96	226.6	180.21	158.39	65.09	69.06	64.69	54.51	51.87	49.1	46.25	44.94	52.79	53.3	53.3	338.32	241.26	177.46	134.29	120.2	280.72	300.98	302.69	6.4	-3.83	-0.04	0.33	6.75	268.42	285.22	291.3	0.88	0.86	0.82	0.78	0.74	0.72	0.83	0.84	0.84	0.01	-0.04	-0.03	-0.05	0.0	0.8	0.8	0.82	0.15	0.57	1.04	1.64	1.9	0.46	0.39	0.4	0.12	0.38	0.54	0.66	0.69	0.27	0.23	0.22	0.01	-0.05	-0.04	-0.1	-0.02	0.96	0.95	0.98	-0.13	-0.6	-0.64	-1.05	-0.57	1.16	1.19	1.17	0.25	0.64	1.24	1.9	2.86	WT	E+
903.0	57.73	57.73	43.4	471.75	414.02	494.57	446.99	615.08	541.38	424.85	314.94	259.41	230.8	218.06	376.13	402.43	401.99	415.71	319.93	250.18	215.74	194.9	71.48	74.58	71.09	56.91	54.18	52.14	50.78	50.07	55.88	56.46	56.44	367.94	260.76	207.27	180.02	167.99	320.25	345.97	345.55	9.14	-4.99	9.23	15.06	23.16	304.65	327.85	330.89	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	0.01	-0.03	0.02	0.04	0.09	0.81	0.81	0.82	0.12	0.52	0.85	1.1	1.23	0.28	0.19	0.2	0.1	0.37	0.5	0.57	0.6	0.22	0.16	0.16	0.01	-0.05	0.02	0.05	0.11	0.95	0.95	0.96	-0.04	-0.53	-0.14	-0.06	0.11	1.23	1.26	1.21	0.21	0.58	1.09	1.42	1.75	AT5G45470	E+
811.0	65.97	65.97	51.01	536.43	470.46	566.19	508.67	708.68	621.92	481.22	373.48	315.83	276.44	262.53	399.32	431.18	437.71	471.7	370.87	309.36	267.15	250.65	79.07	81.54	81.8	65.03	62.47	60.48	58.8	58.04	63.1	63.87	64.0	416.19	311.01	255.35	217.64	204.49	336.22	367.31	373.7	9.52	2.61	6.47	9.29	11.88	320.25	349.64	355.91	0.88	0.86	0.83	0.81	0.78	0.77	0.84	0.85	0.85	0.01	-0.01	0.0	0.01	0.02	0.8	0.81	0.81	0.13	0.46	0.74	1.0	1.15	0.39	0.31	0.29	0.11	0.34	0.46	0.54	0.57	0.29	0.22	0.21	0.01	-0.01	-0.0	0.01	-0.0	0.96	0.96	0.96	-0.08	-0.26	-0.26	-0.26	-0.49	1.18	1.21	1.21	0.23	0.82	1.03	1.36	1.45	AT5G45470	E+
1001.0	79.94	79.94	62.72	599.51	519.57	629.55	561.43	776.51	686.82	487.76	329.93	290.11	254.49	234.66	443.24	467.49	469.53	511.28	319.96	280.52	245.03	228.97	94.52	96.58	95.37	77.44	71.71	69.47	67.03	65.47	76.06	76.85	76.88	410.32	258.22	220.65	187.46	169.19	367.18	390.64	392.65	-23.52	9.97	9.59	9.46	5.69	348.72	370.91	374.16	0.87	0.84	0.78	0.75	0.73	0.71	0.82	0.83	0.83	-0.06	0.01	0.0	0.01	-0.02	0.79	0.79	0.8	0.26	0.87	1.16	1.49	1.82	0.42	0.34	0.34	0.21	0.51	0.58	0.65	0.68	0.3	0.25	0.25	-0.08	0.0	-0.01	-0.01	-0.12	0.96	0.95	0.96	-0.83	-0.38	-0.26	-0.34	-1.3	1.16	1.18	1.15	0.28	1.09	1.39	1.91	2.17	AT5G45470	E+
