Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
2349.0	50.5	50.5	37.94	424.69	374.19	448.25	399.53	576.49	497.35	375.32	262.1	223.15	193.59	177.47	347.64	361.19	361.91	357.16	258.75	217.41	183.68	163.88	61.42	63.45	62.73	49.66	46.72	45.22	43.71	42.73	49.09	49.37	49.4	325.66	215.37	177.93	149.89	134.73	298.55	311.81	312.51	18.17	3.35	5.74	9.92	13.59	286.22	297.74	299.18	0.88	0.87	0.82	0.79	0.77	0.75	0.86	0.86	0.86	0.04	-0.01	-0.0	0.02	0.04	0.82	0.82	0.82	0.15	0.67	0.97	1.29	1.52	0.25	0.2	0.2	0.12	0.42	0.52	0.6	0.64	0.2	0.16	0.16	0.04	-0.02	-0.02	0.01	0.04	0.96	0.96	0.96	0.08	-0.45	-0.49	-0.37	-0.3	1.21	1.24	1.22	0.37	0.83	1.21	1.7	2.39	AT5G45470	E-
915.0	45.93	45.93	33.69	401.7	355.77	428.4	382.32	553.88	475.54	362.29	261.07	221.47	190.77	173.01	328.26	343.92	343.19	347.52	258.42	220.67	186.43	163.66	54.0	56.81	56.72	45.38	43.02	41.67	40.33	39.38	44.72	45.01	45.0	316.92	218.06	179.8	150.45	133.63	283.54	298.91	298.18	14.77	2.66	0.8	4.34	9.35	274.26	287.11	286.46	0.88	0.87	0.83	0.81	0.78	0.77	0.86	0.87	0.87	0.03	-0.01	-0.03	-0.02	0.02	0.83	0.83	0.83	0.13	0.57	0.88	1.19	1.42	0.24	0.19	0.19	0.09	0.38	0.49	0.58	0.62	0.19	0.15	0.15	0.03	-0.02	-0.04	-0.04	0.01	0.97	0.96	0.96	-0.04	-0.46	-0.69	-0.67	-0.43	1.18	1.23	1.22	0.27	0.73	1.06	1.49	1.97	AT5G45470	E-
2418.0	65.78	65.78	51.49	530.96	465.18	549.32	499.85	674.28	596.75	469.33	313.35	260.1	225.96	205.29	441.13	455.91	458.45	446.09	314.08	252.1	204.89	184.25	78.3	83.1	78.72	64.68	60.3	57.85	55.84	54.38	64.09	64.4	64.47	404.65	253.05	202.25	170.12	150.91	377.03	391.51	393.98	23.23	-0.73	8.0	21.07	21.05	362.83	372.81	379.73	0.88	0.86	0.81	0.77	0.75	0.73	0.85	0.86	0.86	0.04	-0.01	0.02	0.08	0.07	0.82	0.82	0.83	0.15	0.72	1.08	1.41	1.7	0.22	0.18	0.17	0.13	0.46	0.57	0.64	0.68	0.18	0.16	0.15	0.05	-0.02	0.02	0.1	0.08	0.96	0.95	0.97	0.19	-0.32	-0.17	0.09	-0.1	1.18	1.24	1.19	0.26	0.82	1.32	1.91	2.31	AT5G45470	E-
1416.0	55.1	55.1	42.07	464.62	409.51	482.89	435.7	600.71	528.26	412.61	307.45	257.8	218.3	203.36	382.31	398.9	408.41	383.82	300.11	233.38	186.78	161.46	67.02	70.27	67.17	54.26	51.76	50.01	48.16	47.37	53.65	54.0	54.2	358.35	255.69	207.8	170.14	155.99	328.65	344.9	354.21	28.8	7.34	24.43	31.52	41.9	315.29	328.64	341.24	0.88	0.87	0.83	0.8	0.78	0.76	0.86	0.86	0.87	0.06	0.01	0.08	0.13	0.19	0.82	0.82	0.83	0.14	0.53	0.83	1.18	1.35	0.23	0.18	0.15	0.12	0.37	0.49	0.59	0.62	0.19	0.15	0.13	0.07	0.01	0.09	0.16	0.24	0.96	0.95	0.96	0.37	-0.18	0.21	0.35	0.54	1.2	1.24	1.21	0.3	0.68	1.17	1.8	2.34	AT5G45470	E-
800.0	73.88	73.88	57.78	568.67	494.79	601.57	542.06	739.98	653.8	510.82	343.35	284.58	243.18	220.91	475.33	501.78	497.95	502.71	341.95	277.84	235.61	216.21	92.91	89.8	88.3	72.8	67.8	65.0	62.39	60.72	71.98	72.58	72.52	438.02	275.55	219.58	180.79	160.19	403.35	429.2	425.43	8.11	1.4	6.74	7.57	4.69	382.41	411.98	409.66	0.87	0.86	0.8	0.77	0.74	0.72	0.85	0.85	0.85	0.01	-0.01	0.01	0.0	-0.01	0.8	0.82	0.82	0.13	0.68	1.04	1.42	1.67	0.22	0.16	0.16	0.11	0.44	0.56	0.64	0.68	0.18	0.13	0.13	0.01	-0.02	0.01	-0.01	-0.03	0.95	0.96	0.96	-0.1	-0.28	-0.23	-0.3	-0.44	1.22	1.19	1.18	0.23	0.83	1.28	1.69	1.98	AT5G45470	E-
2621.0	83.09	83.09	67.81	654.08	570.99	683.32	623.35	827.84	737.67	566.41	396.52	343.96	295.42	273.01	485.42	523.37	527.68	572.02	392.92	329.82	280.76	260.62	98.67	101.68	101.14	81.42	76.47	74.17	71.52	69.97	79.42	80.44	80.53	484.99	320.05	269.79	223.9	203.05	406.0	442.93	447.15	-5.61	3.61	14.14	14.65	12.39	386.75	421.69	426.54	0.87	0.86	0.81	0.78	0.76	0.74	0.84	0.85	0.85	-0.02	-0.0	0.02	0.03	0.02	0.8	0.81	0.81	0.17	0.67	0.94	1.26	1.48	0.38	0.28	0.27	0.15	0.44	0.53	0.61	0.65	0.29	0.22	0.22	-0.03	-0.01	0.03	0.03	0.0	0.95	0.95	0.96	-0.44	-0.23	-0.09	-0.13	-0.33	1.18	1.21	1.21	0.22	0.8	1.36	1.63	1.84	AT5G45470	E-
1808.0	91.69	91.69	75.49	724.77	633.08	745.47	679.59	898.44	804.74	624.02	448.43	392.05	344.32	319.59	520.69	560.48	572.2	619.82	443.46	377.41	319.79	297.55	109.12	112.0	112.64	89.81	84.8	82.49	80.06	78.56	87.18	88.28	88.58	534.22	363.63	309.56	264.25	241.03	433.51	472.2	483.62	4.2	4.97	14.64	24.53	22.04	411.57	448.48	459.56	0.87	0.86	0.81	0.79	0.76	0.75	0.83	0.84	0.84	-0.0	-0.0	0.03	0.06	0.05	0.79	0.8	0.8	0.18	0.65	0.88	1.16	1.34	0.43	0.33	0.31	0.15	0.43	0.51	0.59	0.63	0.32	0.26	0.24	-0.0	-0.01	0.03	0.07	0.06	0.95	0.95	0.95	-0.12	-0.21	-0.03	0.08	-0.01	1.17	1.19	1.19	0.23	0.76	1.07	1.46	1.65	AT5G45470	E-
2123.0	96.13	96.13	79.11	719.42	623.29	744.58	674.7	896.22	801.62	605.88	396.99	350.65	305.18	279.98	555.59	586.01	593.6	606.2	391.45	332.22	287.66	265.41	115.36	115.62	112.68	93.72	86.37	83.84	80.86	78.86	92.37	93.22	93.4	512.16	310.62	266.81	224.32	201.12	463.22	492.79	500.2	-0.32	5.54	18.43	17.52	14.57	440.23	470.39	480.92	0.87	0.84	0.78	0.76	0.73	0.71	0.83	0.84	0.84	-0.01	-0.0	0.04	0.03	0.02	0.79	0.8	0.81	0.22	0.85	1.09	1.44	1.69	0.35	0.27	0.26	0.18	0.5	0.57	0.65	0.68	0.26	0.21	0.2	-0.02	-0.01	0.04	0.04	0.02	0.95	0.96	0.96	-0.4	-0.27	-0.03	-0.23	-0.26	1.17	1.17	1.15	0.28	1.01	1.38	1.94	2.15	AT5G45470	E-
2589.0	68.71	68.71	54.64	556.19	487.48	592.79	537.95	732.57	645.42	479.2	327.66	271.58	219.96	195.86	447.78	458.55	461.33	486.97	324.74	266.95	214.76	188.94	85.75	85.75	84.53	67.32	62.95	60.4	57.21	55.21	66.59	66.86	66.92	411.88	264.71	211.18	162.75	140.65	381.19	391.7	394.42	-7.77	2.93	4.63	5.19	6.93	362.03	372.81	376.81	0.88	0.86	0.81	0.77	0.73	0.71	0.85	0.85	0.85	-0.03	-0.01	-0.0	-0.01	-0.01	0.81	0.81	0.82	0.18	0.73	1.1	1.63	1.99	0.27	0.24	0.23	0.15	0.46	0.57	0.67	0.72	0.22	0.19	0.19	-0.04	-0.02	-0.01	-0.03	-0.05	0.95	0.95	0.96	-0.44	-0.39	-0.31	-0.53	-0.81	1.22	1.22	1.2	0.24	0.88	1.34	2.0	2.7	WT	E+
2315.0	87.05	87.05	71.39	689.63	602.58	714.29	650.69	862.38	770.36	587.72	404.74	342.4	283.56	257.69	531.54	549.87	553.85	596.41	404.52	327.85	276.78	246.9	107.31	107.47	105.72	85.12	79.66	76.77	73.24	71.24	83.78	84.25	84.34	502.61	325.08	265.63	210.32	186.44	447.75	465.62	469.5	-8.68	0.22	14.56	6.78	10.79	424.23	442.4	448.13	0.87	0.85	0.8	0.77	0.74	0.72	0.84	0.85	0.85	-0.02	-0.01	0.02	0.0	0.01	0.8	0.8	0.81	0.19	0.73	1.05	1.48	1.75	0.32	0.27	0.26	0.16	0.46	0.56	0.65	0.69	0.26	0.23	0.22	-0.03	-0.02	0.02	-0.0	0.01	0.95	0.95	0.96	-0.36	-0.27	-0.12	-0.25	-0.25	1.21	1.21	1.19	0.22	0.8	1.31	1.71	2.03	WT	E+
2545.0	96.26	96.26	77.46	743.84	647.58	762.76	684.61	917.11	822.88	640.14	419.66	351.91	292.74	258.73	581.07	606.55	616.72	642.34	417.56	336.42	280.37	249.79	116.92	116.12	114.3	94.22	87.14	83.67	79.63	76.72	92.75	93.42	93.66	545.92	332.52	268.24	213.11	182.01	488.31	513.13	523.06	-2.2	2.11	15.49	12.37	8.94	464.14	490.43	502.42	0.87	0.85	0.79	0.76	0.72	0.7	0.84	0.84	0.85	-0.01	-0.01	0.03	0.02	0.01	0.8	0.81	0.82	0.17	0.79	1.14	1.62	2.03	0.32	0.26	0.24	0.15	0.49	0.59	0.68	0.72	0.25	0.21	0.2	-0.01	-0.02	0.04	0.02	-0.11	0.96	0.96	0.96	-0.21	-0.24	-0.01	-0.16	-2.11	1.18	1.18	1.16	0.21	0.87	1.41	2.01	2.4	WT	E+
2020.0	63.42	63.42	49.59	526.41	462.99	560.12	504.11	701.15	614.12	453.89	321.64	266.22	218.16	193.42	413.86	427.91	431.58	460.19	316.74	261.61	215.51	192.92	80.03	81.09	80.97	62.15	58.59	56.33	53.61	51.87	61.27	61.6	61.69	391.74	263.05	209.89	164.55	141.54	352.59	366.32	369.89	-6.31	4.9	4.61	2.64	0.49	333.83	346.83	350.6	0.88	0.86	0.82	0.79	0.75	0.73	0.85	0.86	0.86	-0.03	-0.01	-0.01	-0.03	-0.03	0.8	0.81	0.81	0.18	0.67	1.03	1.52	1.83	0.31	0.25	0.24	0.14	0.42	0.54	0.64	0.69	0.23	0.2	0.19	-0.03	-0.02	-0.02	-0.07	-0.06	0.95	0.95	0.95	-0.47	-0.46	-0.45	-0.73	-0.72	1.24	1.26	1.25	0.25	0.86	1.28	1.77	2.16	WT	E+
1386.0	52.5	52.5	39.52	438.41	385.9	453.83	405.54	577.92	500.56	388.02	249.74	207.38	177.36	163.49	354.89	372.59	377.74	375.9	256.94	207.59	166.74	147.07	63.82	64.46	66.02	51.62	47.82	45.85	44.05	43.05	50.95	51.35	51.45	336.39	201.93	161.53	133.31	120.44	303.94	321.23	326.29	12.12	-7.19	-0.21	10.62	16.41	291.07	308.13	311.72	0.88	0.87	0.81	0.77	0.75	0.73	0.85	0.86	0.86	0.02	-0.05	-0.03	0.02	0.06	0.82	0.83	0.82	0.15	0.8	1.17	1.58	1.81	0.26	0.2	0.18	0.12	0.48	0.58	0.66	0.69	0.21	0.16	0.15	0.02	-0.07	-0.05	0.02	0.07	0.96	0.96	0.96	-0.04	-0.73	-0.6	-0.38	-0.25	1.2	1.21	1.25	0.24	0.86	1.38	2.02	2.5	WT	E+
1393.0	72.0	72.0	56.91	547.53	475.53	578.83	520.63	716.13	630.25	474.56	315.02	256.16	213.87	191.22	441.92	462.0	467.27	478.62	316.45	255.95	212.1	186.49	89.74	89.14	88.06	70.51	65.25	62.12	59.12	57.09	69.71	70.23	70.35	404.05	249.78	194.04	154.74	134.13	372.21	391.77	396.92	-4.06	-1.43	0.21	1.76	4.73	352.18	372.87	379.21	0.87	0.85	0.79	0.75	0.72	0.7	0.84	0.85	0.85	-0.02	-0.03	-0.02	-0.03	-0.01	0.8	0.81	0.81	0.18	0.79	1.21	1.68	2.01	0.28	0.22	0.2	0.15	0.48	0.59	0.68	0.72	0.22	0.18	0.16	-0.03	-0.05	-0.04	-0.06	-0.04	0.95	0.95	0.96	-0.38	-0.55	-0.6	-0.65	-0.63	1.21	1.2	1.19	0.25	0.93	1.61	1.97	2.53	WT	E+
2587.0	59.34	59.34	46.24	498.21	438.87	531.25	477.37	669.5	582.99	436.07	319.23	278.04	236.51	219.67	384.39	406.81	415.0	434.04	312.4	264.82	224.01	205.91	72.77	75.03	74.79	58.3	55.37	53.87	51.96	50.99	57.19	57.7	57.89	377.77	263.86	224.18	184.55	168.68	327.2	349.1	357.11	2.04	6.83	13.22	12.5	13.75	311.62	331.78	340.21	0.88	0.87	0.82	0.8	0.78	0.76	0.85	0.86	0.86	-0.01	-0.0	0.02	0.02	0.02	0.81	0.81	0.82	0.16	0.59	0.84	1.18	1.37	0.32	0.25	0.22	0.13	0.39	0.49	0.58	0.62	0.25	0.2	0.18	-0.01	-0.01	0.02	0.02	0.02	0.95	0.95	0.95	-0.34	-0.28	-0.18	-0.25	-0.33	1.21	1.24	1.24	0.26	0.76	1.1	1.54	1.9	AT5G45470	E+
3068.0	56.41	56.41	43.13	471.03	414.62	495.44	445.54	626.17	544.5	420.27	294.56	251.69	214.19	193.17	387.02	398.9	402.43	404.28	292.42	248.21	204.79	181.89	69.03	68.86	67.22	55.57	52.3	50.62	48.75	47.44	54.88	55.12	55.2	364.7	242.26	201.07	165.44	145.73	332.14	343.78	347.23	15.98	2.15	3.49	9.4	11.28	317.99	330.05	335.21	0.88	0.87	0.82	0.8	0.77	0.75	0.86	0.86	0.86	0.03	-0.01	-0.01	0.01	0.02	0.82	0.83	0.83	0.14	0.64	0.93	1.28	1.56	0.25	0.21	0.19	0.11	0.41	0.51	0.6	0.65	0.2	0.17	0.16	0.03	-0.02	-0.02	0.0	0.01	0.96	0.96	0.97	0.02	-0.44	-0.44	-0.41	-0.42	1.21	1.21	1.19	0.27	0.77	1.12	1.65	2.05	AT5G45470	E+
2323.0	102.87	102.87	84.67	778.37	675.51	809.09	732.47	968.96	870.44	685.44	458.64	398.69	341.98	312.35	616.32	647.54	657.15	679.57	457.48	386.91	320.16	293.9	122.3	124.22	119.65	101.01	93.84	90.93	87.43	85.26	99.32	100.11	100.35	584.43	364.8	307.76	254.54	227.09	517.0	547.43	556.79	5.88	1.17	11.77	21.82	18.45	494.01	523.32	537.5	0.87	0.85	0.8	0.77	0.75	0.73	0.84	0.85	0.85	0.0	-0.01	0.01	0.04	0.03	0.8	0.81	0.82	0.15	0.71	0.98	1.33	1.57	0.3	0.23	0.21	0.13	0.45	0.54	0.62	0.67	0.24	0.19	0.18	-0.0	-0.01	0.01	0.05	0.03	0.96	0.96	0.97	-0.13	-0.23	-0.16	-0.04	-0.21	1.17	1.19	1.16	0.22	0.83	1.18	1.66	1.95	AT5G45470	E+
1159.0	55.77	55.77	42.11	470.38	414.61	495.41	440.86	638.6	551.85	400.12	281.11	241.11	207.64	189.04	365.3	379.45	380.4	403.73	278.08	230.99	201.37	186.61	66.73	66.79	67.84	54.57	51.29	49.62	47.87	46.68	53.79	54.1	54.11	345.55	229.82	191.48	159.78	142.37	311.52	325.36	326.29	-3.61	3.04	10.12	6.27	2.43	298.57	312.67	312.56	0.88	0.86	0.82	0.79	0.77	0.75	0.85	0.86	0.86	-0.02	-0.02	0.01	-0.01	-0.04	0.82	0.82	0.82	0.2	0.71	1.02	1.35	1.6	0.32	0.27	0.27	0.15	0.44	0.53	0.61	0.65	0.24	0.2	0.2	-0.03	-0.03	-0.0	-0.03	-0.07	0.96	0.96	0.96	-0.46	-0.48	-0.49	-0.68	-0.9	1.19	1.21	1.22	0.26	0.91	1.29	1.69	1.93	AT5G45470	E+
3028.0	82.72	82.72	67.07	662.27	579.55	682.76	620.72	832.63	739.47	570.2	392.44	334.7	286.31	263.91	500.52	524.78	528.19	568.26	390.77	318.31	274.19	251.17	96.88	99.68	96.35	81.01	75.87	73.35	70.56	69.02	79.39	79.98	80.06	489.19	316.57	261.34	215.75	194.89	421.13	444.8	448.13	1.94	1.67	16.39	12.12	12.74	403.64	425.1	431.84	0.87	0.86	0.8	0.78	0.75	0.73	0.84	0.85	0.85	-0.01	-0.01	0.03	0.02	0.02	0.81	0.81	0.82	0.18	0.72	1.03	1.4	1.62	0.36	0.3	0.29	0.15	0.46	0.55	0.63	0.67	0.28	0.23	0.23	-0.01	-0.02	0.04	-0.01	0.02	0.96	0.96	0.97	-0.19	-0.28	-0.04	-0.58	-0.2	1.16	1.18	1.15	0.22	0.8	1.24	1.66	1.94	AT5G45470	E+
1507.0	83.99	83.99	68.21	655.19	571.2	678.03	616.02	821.21	731.37	572.73	405.91	343.38	293.02	263.23	514.03	535.89	540.72	572.79	403.64	329.59	281.13	250.14	98.69	97.96	96.75	82.43	77.49	74.76	71.89	69.75	80.95	81.53	81.65	490.3	328.42	268.62	221.13	193.48	433.07	454.36	459.07	-0.06	2.27	13.79	11.89	13.09	415.33	437.93	443.97	0.87	0.86	0.81	0.78	0.75	0.73	0.84	0.85	0.85	-0.01	-0.01	0.02	0.02	0.03	0.81	0.82	0.82	0.16	0.63	0.94	1.3	1.59	0.32	0.26	0.25	0.14	0.42	0.53	0.61	0.66	0.24	0.2	0.2	-0.01	-0.01	0.02	0.02	0.02	0.96	0.97	0.97	-0.18	-0.24	-0.13	-0.17	-0.23	1.17	1.16	1.14	0.22	0.72	1.23	1.54	1.93	AT5G45470	E+
800.0	131.48	131.48	114.38	980.14	848.67	1006.94	941.08	1172.7	1070.34	864.42	608.76	528.27	459.44	419.63	805.69	827.19	837.68	846.81	609.78	513.69	427.01	388.9	155.59	160.19	160.09	129.12	121.13	117.53	113.6	110.94	127.68	128.22	128.47	735.3	487.63	410.74	345.84	308.68	678.02	698.97	709.21	17.61	-1.03	14.58	32.43	30.73	650.1	667.0	677.59	0.87	0.85	0.8	0.78	0.75	0.73	0.84	0.84	0.85	0.02	-0.01	0.02	0.06	0.06	0.81	0.81	0.81	0.14	0.62	0.87	1.16	1.37	0.23	0.19	0.18	0.13	0.43	0.52	0.6	0.64	0.2	0.17	0.16	0.02	-0.01	0.02	0.07	0.08	0.96	0.95	0.96	0.06	-0.14	0.01	0.18	0.2	1.17	1.19	1.2	0.2	0.67	0.99	1.41	1.65	AT5G45470	E+
790.0	109.95	109.95	90.52	815.02	705.07	830.28	753.28	992.99	897.89	705.21	478.54	404.54	350.25	322.48	637.53	666.11	670.7	696.0	470.83	388.12	329.6	303.34	128.84	132.66	129.55	107.64	100.16	96.39	92.83	90.68	105.85	106.61	106.77	597.57	378.38	308.14	257.42	231.8	531.68	559.5	563.93	9.21	7.71	16.42	20.65	19.13	508.69	533.44	541.15	0.86	0.85	0.79	0.76	0.73	0.71	0.83	0.84	0.84	0.01	0.01	0.03	0.04	0.04	0.8	0.8	0.81	0.17	0.73	1.05	1.39	1.61	0.31	0.26	0.24	0.15	0.47	0.57	0.64	0.68	0.25	0.21	0.21	0.01	0.01	0.04	0.05	0.04	0.96	0.95	0.96	-0.05	-0.08	0.01	0.05	-0.05	1.15	1.18	1.16	0.23	0.83	1.23	1.67	2.01	AT5G45470	E+
897.0	52.1	52.1	39.68	453.85	401.75	474.63	428.27	599.97	521.09	402.34	299.03	252.8	207.94	192.11	365.91	384.05	386.51	389.1	299.36	246.19	202.62	176.23	62.72	63.78	65.93	51.31	48.94	47.42	45.38	44.46	50.6	50.98	51.02	351.03	250.09	205.38	162.56	147.65	315.32	333.07	335.49	13.24	-0.33	6.61	5.32	15.88	303.19	320.26	320.58	0.88	0.87	0.83	0.81	0.78	0.76	0.86	0.87	0.87	0.02	-0.02	0.0	-0.01	0.05	0.83	0.83	0.83	0.15	0.55	0.84	1.27	1.48	0.27	0.2	0.2	0.12	0.38	0.49	0.6	0.64	0.21	0.17	0.16	0.02	-0.03	-0.0	-0.03	0.05	0.96	0.96	0.96	-0.05	-0.46	-0.29	-0.59	-0.25	1.19	1.2	1.23	0.25	0.64	1.01	1.49	1.99	AT5G45470	E+
729.0	79.83	79.83	62.77	632.03	552.2	655.18	587.52	806.1	715.59	534.37	364.39	313.63	258.04	234.82	469.78	494.95	501.73	540.48	369.34	301.75	247.85	226.78	95.62	100.64	102.14	78.0	72.8	70.34	66.95	65.13	76.41	77.02	77.21	456.37	291.58	243.29	191.09	169.69	393.37	417.93	424.52	-6.11	-4.96	11.88	10.19	8.04	374.16	394.3	399.59	0.87	0.85	0.8	0.77	0.74	0.72	0.84	0.84	0.85	-0.03	-0.03	0.02	0.0	0.01	0.8	0.8	0.8	0.21	0.78	1.07	1.56	1.81	0.38	0.32	0.3	0.17	0.47	0.56	0.66	0.7	0.29	0.25	0.23	-0.03	-0.05	0.02	-0.02	-0.0	0.96	0.95	0.94	-0.46	-0.51	-0.17	-0.62	-0.38	1.18	1.23	1.25	0.25	0.83	1.3	1.93	2.13	WT	E+
925.0	95.64	95.64	76.88	699.05	603.41	720.58	649.55	879.38	784.07	573.31	363.17	310.79	263.37	238.35	526.23	556.89	569.52	590.98	359.24	303.68	260.17	233.12	117.83	116.63	115.66	92.74	84.53	81.19	77.37	74.86	91.37	92.24	92.61	480.57	278.65	229.61	186.01	163.49	434.86	464.65	476.91	-17.67	3.94	7.11	3.21	5.23	408.4	440.26	453.86	0.86	0.84	0.76	0.73	0.7	0.68	0.82	0.83	0.83	-0.04	-0.01	-0.0	-0.02	-0.01	0.78	0.79	0.8	0.24	0.97	1.34	1.78	2.12	0.38	0.32	0.28	0.2	0.54	0.63	0.7	0.74	0.28	0.24	0.21	-0.05	-0.01	-0.02	-0.04	-0.03	0.95	0.95	0.96	-0.49	-0.22	-0.38	-0.5	-0.44	1.19	1.15	1.18	0.25	1.07	1.48	2.22	2.45	WT	E+
1452.0	74.35	74.35	58.25	589.61	515.26	609.5	550.39	750.36	665.42	501.62	335.63	277.22	230.77	207.54	465.18	479.02	480.7	500.45	340.59	272.75	225.34	201.77	93.94	94.95	93.45	72.64	67.53	64.62	61.53	59.62	71.75	72.05	72.13	428.97	268.1	212.6	169.24	147.92	393.44	406.97	408.58	1.17	-4.96	4.48	5.43	5.77	371.25	384.07	387.25	0.87	0.85	0.8	0.76	0.73	0.71	0.84	0.85	0.85	-0.01	-0.03	-0.01	-0.01	0.0	0.8	0.8	0.81	0.19	0.78	1.17	1.64	1.94	0.3	0.26	0.25	0.16	0.48	0.59	0.68	0.72	0.23	0.21	0.2	-0.01	-0.05	-0.02	-0.05	-0.01	0.94	0.95	0.95	-0.19	-0.46	-0.33	-0.73	-0.38	1.23	1.24	1.22	0.24	0.84	1.32	1.99	2.32	WT	E+
252.0	32.97	32.97	21.6	299.68	266.71	313.02	269.35	440.02	362.66	254.25	180.26	150.21	123.86	114.46	246.31	247.03	241.75	249.15	185.74	150.21	117.1	102.72	41.18	45.02	40.8	32.29	30.4	29.21	27.91	27.18	32.12	32.16	32.08	221.96	149.86	121.0	95.96	87.28	214.19	214.86	209.66	5.1	-5.48	-0.01	6.76	11.74	205.13	202.01	200.95	0.89	0.87	0.83	0.8	0.76	0.75	0.87	0.87	0.87	-0.01	-0.07	-0.05	-0.03	0.02	0.83	0.81	0.82	0.23	0.76	1.1	1.63	1.88	0.26	0.25	0.28	0.15	0.43	0.54	0.64	0.67	0.18	0.18	0.2	-0.02	-0.1	-0.07	-0.06	-0.02	0.96	0.94	0.95	-0.95	-1.41	-1.17	-1.22	-1.22	1.32	1.38	1.25	0.33	0.9	1.32	2.11	4.58	WT	E+
556.0	41.83	41.83	30.04	348.73	306.9	374.68	326.39	506.24	425.27	295.8	189.45	158.96	134.73	125.3	279.27	288.88	296.45	295.44	191.27	159.26	133.57	123.44	51.9	53.84	50.47	40.85	37.56	36.01	34.35	33.62	40.47	40.7	40.83	254.94	151.89	122.95	100.39	91.68	238.8	248.18	255.62	0.36	-1.82	-0.3	1.16	1.86	227.37	235.04	245.98	0.88	0.86	0.79	0.76	0.73	0.72	0.85	0.86	0.86	-0.02	-0.06	-0.06	-0.06	-0.07	0.81	0.81	0.83	0.21	0.94	1.34	1.79	2.08	0.29	0.25	0.22	0.15	0.5	0.6	0.67	0.7	0.21	0.18	0.16	-0.03	-0.09	-0.11	-0.12	-0.21	0.95	0.95	0.96	-0.58	-1.06	-1.21	-1.28	-2.74	1.22	1.27	1.19	0.32	1.11	1.65	2.58	2.71	WT	E+
750.0	44.39	44.39	32.2	385.03	340.64	406.25	357.24	533.41	454.84	332.14	219.79	181.95	153.73	142.57	312.88	315.35	320.41	320.98	227.31	183.78	151.57	137.0	55.63	57.15	57.06	43.52	40.51	38.92	37.16	36.36	43.14	43.17	43.28	288.61	179.28	143.03	116.57	106.22	269.74	272.19	277.13	11.16	-7.52	-1.83	2.16	5.57	257.25	258.2	263.35	0.88	0.87	0.81	0.78	0.75	0.73	0.86	0.86	0.86	0.02	-0.07	-0.05	-0.03	-0.02	0.82	0.82	0.82	0.18	0.82	1.21	1.64	1.9	0.26	0.26	0.24	0.14	0.47	0.58	0.66	0.69	0.2	0.19	0.18	0.02	-0.1	-0.08	-0.07	-0.06	0.95	0.95	0.95	-0.13	-1.04	-0.89	-0.84	-0.98	1.23	1.25	1.26	0.31	0.88	1.41	2.03	2.72	WT	E+
1792.0	85.74	85.74	70.83	693.85	608.11	713.19	656.81	861.86	769.08	575.95	379.38	325.05	271.04	246.17	522.07	541.39	548.73	584.37	373.86	310.88	260.76	235.72	106.44	105.31	103.73	83.57	77.46	74.8	71.32	69.32	82.29	82.75	82.93	492.39	301.92	250.24	199.72	176.85	439.78	458.64	465.8	-8.41	5.52	14.17	10.28	10.46	415.62	436.07	445.0	0.88	0.85	0.79	0.77	0.73	0.71	0.84	0.85	0.85	-0.02	-0.0	0.02	0.01	0.01	0.8	0.8	0.81	0.22	0.86	1.19	1.66	1.96	0.36	0.32	0.3	0.19	0.51	0.59	0.68	0.72	0.28	0.25	0.24	-0.03	-0.01	0.03	0.01	-0.0	0.95	0.95	0.96	-0.31	-0.2	-0.08	-0.21	-0.34	1.21	1.21	1.19	0.24	0.95	1.37	1.89	2.23	WT	E+
