Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
731.0	64.13	64.13	50.85	522.87	458.75	555.56	504.31	689.46	603.95	470.48	327.04	259.01	215.49	199.84	423.17	461.14	462.28	460.22	318.71	252.87	207.75	183.89	76.86	77.1	75.95	63.18	59.5	56.57	54.02	52.89	62.22	63.02	63.04	407.29	267.54	202.44	161.47	146.95	360.95	398.12	399.25	10.26	8.33	6.14	7.74	15.94	346.31	384.04	386.33	0.88	0.86	0.82	0.78	0.74	0.73	0.85	0.86	0.86	0.01	0.01	-0.01	0.0	0.05	0.82	0.83	0.84	0.13	0.62	1.07	1.51	1.71	0.25	0.15	0.15	0.1	0.41	0.56	0.65	0.68	0.21	0.12	0.12	0.01	0.01	-0.02	-0.01	0.05	0.96	0.97	0.97	-0.11	-0.18	-0.39	-0.4	-0.23	1.18	1.18	1.17	0.23	0.8	1.3	1.9	2.31	WT	E-
2792.0	104.78	104.78	90.81	781.14	676.36	805.8	749.24	954.42	857.8	624.23	389.26	335.17	284.79	261.56	635.98	664.45	667.26	643.33	378.18	321.94	274.91	252.58	131.89	130.27	129.21	101.28	91.96	88.47	84.33	82.13	101.57	102.28	102.35	522.95	297.3	246.7	200.46	179.43	534.41	562.17	564.9	-19.09	11.08	13.23	9.88	8.98	504.09	534.18	538.05	0.87	0.84	0.76	0.73	0.7	0.68	0.84	0.84	0.84	-0.04	0.01	0.02	0.01	0.01	0.79	0.8	0.81	0.26	1.03	1.37	1.81	2.09	0.26	0.2	0.2	0.23	0.56	0.64	0.71	0.74	0.21	0.17	0.17	-0.05	0.01	0.03	0.01	-0.04	0.95	0.95	0.96	-0.43	-0.09	-0.08	-0.19	-0.97	1.22	1.2	1.2	0.27	1.19	1.58	2.05	2.35	WT	E+
2367.0	103.8	103.8	89.03	723.07	619.26	750.63	693.38	899.51	802.93	552.42	354.06	309.14	266.94	246.84	552.23	597.55	610.57	582.02	343.15	293.71	254.45	235.79	125.34	123.24	123.09	99.29	89.84	86.55	82.67	80.52	99.21	100.66	101.06	453.13	264.22	222.58	184.27	166.32	453.02	496.9	509.51	-29.6	10.91	15.43	12.5	11.05	426.89	474.32	487.48	0.86	0.82	0.74	0.72	0.69	0.67	0.82	0.83	0.83	-0.07	0.01	0.03	0.02	0.02	0.77	0.79	0.8	0.33	1.08	1.38	1.78	2.01	0.33	0.22	0.2	0.27	0.58	0.65	0.71	0.74	0.27	0.19	0.17	-0.08	0.01	0.04	0.02	0.01	0.94	0.96	0.96	-0.6	-0.14	-0.05	-0.14	-0.21	1.18	1.17	1.17	0.31	1.25	1.64	2.09	2.35	WT	E+
2648.0	60.72	60.72	47.85	487.44	426.72	509.83	463.11	629.64	551.55	437.89	287.71	240.05	209.02	198.66	383.52	422.58	430.4	412.54	293.41	233.9	193.32	175.74	74.27	75.32	74.77	59.83	55.58	53.35	51.54	50.83	58.61	59.52	59.68	378.06	232.13	186.71	157.47	147.83	324.9	363.06	370.72	25.35	-5.7	6.16	15.69	22.91	309.25	347.25	355.63	0.87	0.86	0.8	0.77	0.75	0.74	0.85	0.86	0.86	0.05	-0.04	0.0	0.05	0.09	0.8	0.82	0.82	0.12	0.73	1.08	1.4	1.53	0.29	0.17	0.14	0.11	0.46	0.56	0.63	0.66	0.23	0.14	0.12	0.06	-0.06	-0.0	0.05	0.11	0.95	0.96	0.96	0.26	-0.57	-0.29	-0.14	0.05	1.22	1.22	1.22	0.26	0.79	1.29	1.84	2.16	WT	E+
1873.0	50.06	50.06	38.2	405.2	355.14	430.34	384.69	542.94	469.29	357.24	255.1	208.62	179.78	168.35	322.83	345.95	352.74	340.61	252.86	199.21	153.58	135.66	58.77	59.67	60.54	49.18	46.41	44.43	42.81	42.07	48.42	48.94	49.1	308.06	208.69	164.19	136.97	126.27	274.41	297.01	303.64	16.63	2.24	9.41	26.2	32.68	264.06	286.28	292.2	0.88	0.86	0.82	0.78	0.76	0.75	0.85	0.86	0.86	0.03	-0.02	0.01	0.11	0.16	0.82	0.83	0.83	0.16	0.64	1.01	1.37	1.53	0.28	0.2	0.17	0.13	0.41	0.54	0.62	0.65	0.22	0.16	0.14	0.03	-0.03	0.01	0.13	0.2	0.96	0.97	0.97	-0.0	-0.53	-0.39	-0.0	0.14	1.17	1.19	1.2	0.31	0.82	1.35	2.36	2.97	WT	E+
473.0	75.38	75.38	61.76	547.38	472.0	578.61	526.54	704.52	623.57	465.6	294.42	260.81	226.79	212.41	448.98	484.53	494.48	460.23	296.77	256.03	214.59	194.78	88.14	87.17	88.42	73.56	67.03	65.07	62.58	61.36	73.09	74.01	74.25	392.04	227.39	195.74	164.22	151.05	375.88	410.53	420.22	5.37	-2.35	4.78	12.21	17.63	360.84	397.36	406.06	0.86	0.84	0.77	0.75	0.72	0.71	0.84	0.85	0.85	0.0	-0.02	-0.0	0.01	0.05	0.8	0.82	0.82	0.18	0.89	1.14	1.5	1.65	0.23	0.14	0.12	0.16	0.52	0.59	0.66	0.68	0.2	0.12	0.1	0.0	-0.04	-0.01	0.0	0.06	0.96	0.97	0.97	-0.09	-0.39	-0.28	-0.37	-0.17	1.16	1.14	1.15	0.28	1.02	1.36	1.86	2.18	WT	E+
659.0	78.49	78.49	64.22	551.43	472.95	588.13	533.79	717.88	633.52	477.54	313.71	270.71	239.59	221.23	454.79	485.96	496.39	477.62	309.56	267.43	226.8	208.07	90.33	92.09	91.06	76.69	70.46	67.95	65.66	64.15	76.08	76.93	77.21	400.85	243.25	202.76	173.93	157.08	378.71	409.02	419.18	-0.08	4.16	3.29	12.8	13.16	364.45	393.87	405.33	0.86	0.84	0.77	0.75	0.72	0.7	0.83	0.84	0.84	-0.01	-0.02	-0.02	0.03	0.02	0.8	0.81	0.82	0.16	0.8	1.1	1.36	1.58	0.22	0.14	0.12	0.14	0.49	0.58	0.64	0.68	0.19	0.12	0.1	-0.01	-0.03	-0.04	0.03	0.02	0.96	0.96	0.97	-0.2	-0.38	-0.45	-0.19	-0.28	1.14	1.16	1.13	0.26	0.96	1.29	1.75	2.03	WT	E+
493.0	43.19	43.19	32.42	333.77	290.58	358.78	312.57	480.53	403.11	273.89	190.03	174.29	151.64	144.4	223.04	258.73	275.44	275.49	195.76	162.58	142.01	136.13	50.0	50.98	49.12	41.86	38.9	38.13	36.8	36.26	40.43	41.46	41.93	232.03	151.13	136.15	114.85	108.14	182.61	217.27	233.51	-1.6	-5.73	11.7	9.63	8.27	173.04	207.75	226.32	0.87	0.84	0.79	0.77	0.75	0.74	0.81	0.83	0.84	-0.04	-0.09	0.02	-0.01	-0.02	0.77	0.8	0.82	0.26	0.85	1.01	1.35	1.47	0.55	0.33	0.25	0.18	0.47	0.53	0.6	0.62	0.36	0.24	0.18	-0.06	-0.14	-0.0	-0.04	-0.06	0.94	0.96	0.97	-0.98	-1.39	-0.71	-0.93	-1.21	1.14	1.15	1.13	0.38	0.99	1.46	1.89	2.29	WT	E+
366.0	84.37	84.37	70.52	607.48	523.11	650.92	595.4	793.65	701.65	523.59	335.48	297.11	263.15	254.27	474.32	518.65	533.19	529.31	330.39	282.64	249.01	236.65	95.74	98.95	100.76	82.52	75.47	73.17	70.78	70.18	81.11	82.32	82.67	441.07	260.01	223.95	192.37	184.09	393.21	436.32	450.52	-5.72	5.09	14.47	14.15	17.62	378.58	419.7	432.43	0.86	0.84	0.77	0.75	0.73	0.72	0.83	0.84	0.84	-0.02	-0.01	0.03	0.03	0.05	0.8	0.81	0.81	0.17	0.85	1.09	1.37	1.44	0.3	0.19	0.15	0.15	0.5	0.58	0.64	0.65	0.24	0.16	0.13	-0.03	-0.01	0.03	0.03	0.06	0.96	0.96	0.96	-0.36	-0.26	-0.07	-0.12	-0.01	1.14	1.16	1.17	0.25	1.03	1.4	1.74	1.89	WT	E+
660.0	106.19	106.19	91.84	778.49	672.3	799.47	742.23	953.95	853.97	667.43	423.02	373.84	334.03	310.31	580.43	648.58	667.32	657.77	418.31	350.37	303.82	282.54	126.29	130.53	125.16	103.82	94.94	92.11	89.48	87.5	101.35	103.33	103.8	563.61	328.08	281.73	244.55	222.81	479.08	545.25	563.52	9.67	4.72	23.48	30.21	27.77	454.14	518.05	542.15	0.86	0.84	0.77	0.75	0.73	0.71	0.82	0.84	0.84	0.01	-0.0	0.05	0.08	0.07	0.78	0.8	0.81	0.18	0.86	1.11	1.38	1.56	0.36	0.21	0.18	0.16	0.52	0.59	0.64	0.67	0.29	0.19	0.16	0.01	-0.01	0.06	0.1	0.09	0.95	0.95	0.96	-0.03	-0.16	0.08	0.2	0.12	1.18	1.2	1.16	0.23	0.95	1.35	1.72	1.93	WT	E+
799.0	99.92	99.92	85.17	679.72	579.8	713.24	659.65	859.47	767.29	559.96	350.09	293.74	247.4	224.58	535.05	569.19	578.19	574.57	342.3	289.07	242.85	219.47	119.64	117.55	118.71	96.77	87.38	83.2	78.85	76.23	95.86	96.95	97.22	463.19	262.71	210.54	168.55	148.35	439.19	472.24	480.97	-14.61	7.79	4.66	4.55	5.1	415.41	451.64	459.48	0.85	0.83	0.75	0.71	0.68	0.65	0.82	0.83	0.83	-0.03	0.01	-0.0	-0.01	-0.01	0.77	0.79	0.79	0.23	0.97	1.36	1.83	2.12	0.3	0.22	0.2	0.2	0.55	0.64	0.72	0.75	0.24	0.18	0.17	-0.04	0.01	-0.01	-0.02	-0.04	0.95	0.96	0.96	-0.35	-0.13	-0.21	-0.29	-0.43	1.17	1.16	1.16	0.26	1.14	1.55	2.07	2.46	WT	E+
802.0	80.82	80.82	66.84	614.83	534.0	654.72	598.6	797.06	704.76	516.94	358.39	315.33	276.27	262.04	448.34	500.32	512.86	533.22	346.43	301.21	270.28	250.07	98.8	100.33	99.32	78.83	73.6	71.5	69.1	68.23	76.91	78.37	78.69	438.11	284.8	243.83	207.17	193.8	371.44	421.96	434.17	-16.28	11.96	14.11	5.99	11.97	349.54	399.99	413.54	0.87	0.85	0.79	0.77	0.75	0.74	0.83	0.84	0.85	-0.04	0.02	0.03	-0.0	0.02	0.78	0.8	0.81	0.2	0.75	0.99	1.29	1.41	0.39	0.25	0.21	0.17	0.47	0.55	0.62	0.64	0.3	0.21	0.18	-0.05	0.02	0.03	-0.02	0.02	0.94	0.95	0.95	-0.51	-0.11	-0.07	-0.3	-0.16	1.21	1.22	1.21	0.25	0.95	1.26	1.53	1.75	WT	E+
1084.0	96.67	96.67	83.53	708.85	612.18	744.43	692.45	880.22	792.34	632.16	418.22	343.11	296.4	274.3	599.96	624.51	633.72	621.12	419.21	338.4	284.75	256.22	121.94	121.6	120.86	95.06	87.99	84.0	80.81	78.99	94.28	94.9	95.1	537.1	330.23	259.11	215.59	195.32	505.67	529.61	538.62	11.04	-0.99	4.71	11.65	18.08	478.01	502.9	512.86	0.86	0.85	0.79	0.75	0.72	0.71	0.84	0.85	0.85	0.01	-0.01	0.0	0.02	0.05	0.8	0.8	0.81	0.13	0.71	1.09	1.43	1.63	0.19	0.14	0.13	0.12	0.46	0.58	0.65	0.69	0.17	0.13	0.12	0.01	-0.02	-0.0	0.02	0.06	0.95	0.95	0.95	0.01	-0.23	-0.13	-0.11	0.02	1.22	1.22	1.21	0.21	0.81	1.25	1.71	2.05	WT	E+
525.0	87.89	87.89	72.53	613.92	526.04	649.49	590.5	795.29	701.49	512.56	344.18	299.79	268.62	257.66	469.48	513.45	532.04	520.24	326.92	286.19	255.51	237.86	103.94	100.96	103.25	85.43	78.69	75.96	73.67	72.66	83.97	85.4	85.93	427.13	265.48	223.83	194.95	185.0	385.5	428.05	446.11	-7.68	17.25	13.6	13.11	19.8	365.54	412.49	428.79	0.86	0.83	0.77	0.74	0.72	0.71	0.82	0.83	0.84	-0.03	0.03	0.02	0.02	0.05	0.78	0.8	0.81	0.21	0.82	1.1	1.36	1.47	0.32	0.21	0.17	0.18	0.49	0.58	0.63	0.65	0.25	0.17	0.14	-0.04	0.03	0.02	0.02	0.05	0.95	0.97	0.96	-0.39	-0.09	-0.22	-0.19	-0.09	1.17	1.13	1.15	0.27	1.07	1.4	1.71	1.93	WT	E+
3769.0	87.75	87.75	73.53	704.2	616.45	729.96	677.27	865.51	778.58	635.6	477.04	387.78	332.35	303.98	549.62	587.52	598.38	615.74	464.11	366.44	305.18	274.57	98.99	106.22	105.78	86.55	82.63	79.31	76.6	74.86	84.51	85.39	85.62	549.05	394.41	308.47	255.76	229.12	465.11	502.13	512.76	19.86	12.94	21.35	27.17	29.41	450.63	481.3	492.6	0.88	0.86	0.83	0.79	0.77	0.75	0.84	0.85	0.85	0.03	0.02	0.04	0.07	0.08	0.82	0.82	0.82	0.12	0.49	0.84	1.16	1.39	0.34	0.26	0.23	0.11	0.36	0.5	0.59	0.63	0.25	0.19	0.17	0.03	0.02	0.05	0.09	0.11	0.98	0.97	0.97	0.14	0.01	0.11	0.18	0.21	1.13	1.19	1.19	0.2	0.6	1.04	1.49	1.82	AT5G45470	E+
1952.0	112.76	112.76	98.26	890.81	778.05	917.97	858.32	1074.24	972.38	810.18	574.62	496.83	441.47	416.87	692.55	745.91	762.15	777.28	574.8	475.05	406.34	376.29	132.02	138.77	138.17	111.32	105.23	102.21	99.52	98.18	108.69	109.97	110.3	698.86	469.4	394.62	341.95	318.69	583.86	635.94	651.85	32.91	-0.18	21.78	35.13	40.58	560.53	607.14	623.98	0.87	0.86	0.82	0.79	0.77	0.76	0.84	0.85	0.85	0.04	-0.01	0.04	0.07	0.09	0.81	0.81	0.82	0.11	0.56	0.81	1.04	1.17	0.3	0.21	0.18	0.1	0.4	0.5	0.57	0.6	0.25	0.18	0.16	0.04	-0.01	0.04	0.09	0.11	0.96	0.95	0.96	0.22	-0.16	0.1	0.26	0.31	1.17	1.21	1.2	0.19	0.62	0.96	1.31	1.5	AT5G45470	E+
2407.0	91.42	91.42	77.5	734.67	643.25	762.44	708.16	904.94	812.54	665.19	488.38	399.73	342.9	308.39	592.06	628.96	634.96	654.18	480.4	379.47	322.55	287.57	111.77	113.69	112.32	90.23	85.85	82.51	79.64	77.58	88.68	89.5	89.62	574.96	402.52	317.22	263.26	230.82	503.38	539.47	545.34	11.01	7.98	20.26	20.35	20.82	480.29	515.28	522.65	0.88	0.86	0.82	0.79	0.77	0.75	0.85	0.86	0.86	0.01	0.01	0.04	0.04	0.05	0.81	0.82	0.82	0.11	0.52	0.86	1.17	1.42	0.25	0.18	0.17	0.1	0.37	0.51	0.59	0.65	0.21	0.16	0.15	0.01	0.01	0.05	0.05	0.06	0.95	0.96	0.96	-0.01	-0.07	0.08	0.06	0.06	1.2	1.22	1.21	0.18	0.62	1.06	1.43	1.74	AT5G45470	E+
5651.0	91.93	91.93	78.22	753.68	661.75	777.72	722.79	923.41	828.88	682.42	518.39	432.09	371.3	345.14	577.02	622.81	636.64	658.5	508.45	403.31	335.44	307.83	107.41	112.67	113.47	90.75	86.95	84.03	81.34	79.94	88.53	89.57	89.87	591.67	431.44	348.06	289.96	265.19	488.49	533.24	546.77	23.92	9.95	28.78	35.86	37.31	469.61	510.14	523.16	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	0.03	0.01	0.06	0.08	0.09	0.81	0.82	0.82	0.11	0.47	0.77	1.06	1.23	0.32	0.22	0.2	0.1	0.35	0.48	0.57	0.6	0.26	0.19	0.17	0.03	0.01	0.07	0.1	0.12	0.96	0.96	0.96	0.15	-0.06	0.2	0.29	0.29	1.17	1.21	1.22	0.2	0.56	0.97	1.39	1.62	AT5G45470	E+
3044.0	68.15	68.15	55.3	583.95	515.8	612.97	560.07	757.74	663.52	524.25	382.14	316.03	271.62	250.65	457.34	488.01	493.01	514.85	377.08	300.51	253.84	229.94	79.83	81.25	82.61	67.22	63.94	61.65	59.61	58.43	65.9	66.53	66.62	457.03	318.19	254.38	212.01	192.21	391.44	421.48	426.39	9.4	5.05	15.52	17.79	20.71	377.51	406.76	410.4	0.88	0.87	0.83	0.8	0.78	0.76	0.86	0.86	0.86	0.01	-0.0	0.03	0.04	0.05	0.82	0.83	0.83	0.13	0.55	0.89	1.21	1.4	0.29	0.21	0.2	0.1	0.38	0.5	0.59	0.63	0.23	0.17	0.16	0.01	-0.01	0.03	0.04	0.06	0.96	0.97	0.96	-0.12	-0.24	-0.13	-0.1	-0.09	1.17	1.19	1.21	0.21	0.68	1.12	1.55	1.84	AT5G45470	E+
1511.0	61.39	61.39	48.56	543.72	482.33	583.06	532.64	718.26	630.91	499.05	392.24	325.41	281.98	265.02	427.12	462.38	470.71	486.61	380.21	308.89	268.33	247.09	72.77	76.56	79.54	60.73	58.64	56.79	55.2	54.48	59.44	60.11	60.26	438.33	333.6	268.62	226.78	210.54	367.69	402.27	410.44	12.44	12.03	16.52	13.64	17.93	354.36	385.82	391.17	0.89	0.88	0.85	0.82	0.8	0.79	0.86	0.87	0.87	0.02	0.02	0.03	0.02	0.04	0.83	0.83	0.83	0.1	0.41	0.7	0.97	1.1	0.29	0.19	0.17	0.08	0.3	0.44	0.53	0.56	0.23	0.16	0.14	0.02	0.02	0.04	0.03	0.05	0.96	0.96	0.95	-0.0	-0.04	0.0	-0.12	-0.05	1.19	1.24	1.28	0.22	0.57	0.95	1.25	1.47	AT5G45470	E+
1377.0	65.21	65.21	52.33	554.62	489.41	586.48	533.73	729.07	637.68	494.74	381.49	322.46	281.51	263.88	420.45	450.98	457.22	489.01	371.53	303.96	262.04	240.91	73.6	79.19	82.93	64.26	61.69	59.85	58.13	57.31	62.73	63.41	63.54	430.48	319.81	262.61	223.38	206.58	357.72	387.57	393.68	5.73	9.96	18.5	19.47	22.97	346.85	371.79	374.29	0.88	0.87	0.84	0.81	0.79	0.78	0.85	0.86	0.86	-0.0	0.01	0.04	0.05	0.06	0.82	0.82	0.82	0.13	0.48	0.75	1.02	1.16	0.34	0.24	0.23	0.11	0.34	0.46	0.54	0.58	0.26	0.2	0.18	-0.0	0.01	0.04	0.05	0.07	0.97	0.96	0.95	-0.19	-0.16	-0.03	-0.03	-0.04	1.14	1.2	1.25	0.22	0.63	1.0	1.35	1.57	AT5G45470	E+
494.0	136.94	136.94	121.97	1045.16	908.22	1051.9	994.97	1205.15	1109.51	959.81	684.62	561.29	484.93	433.63	853.68	908.37	913.88	925.31	679.42	537.13	447.48	404.91	166.54	165.17	164.03	135.36	127.87	122.79	118.61	115.2	132.93	134.2	134.35	824.45	556.75	438.51	366.31	318.43	720.75	774.17	779.53	34.5	5.2	24.17	37.45	28.71	687.14	743.21	749.85	0.87	0.86	0.81	0.78	0.75	0.73	0.84	0.85	0.85	0.03	0.0	0.04	0.07	0.06	0.8	0.82	0.82	0.09	0.54	0.87	1.17	1.43	0.23	0.16	0.15	0.09	0.39	0.52	0.6	0.66	0.21	0.15	0.14	0.04	0.0	0.05	0.09	0.08	0.95	0.96	0.96	0.21	-0.05	0.15	0.27	0.18	1.2	1.18	1.18	0.14	0.57	0.98	1.38	1.64	AT5G45470	E+
1612.0	42.92	42.92	32.21	389.05	346.13	411.69	379.37	543.35	462.32	354.24	279.31	226.3	195.56	180.73	311.98	330.04	332.89	335.54	270.5	217.65	188.94	172.19	51.41	51.51	52.14	42.42	40.96	39.47	38.26	37.6	41.67	42.03	42.07	311.82	238.35	186.83	157.3	143.14	270.31	288.01	290.82	18.7	8.81	8.65	6.62	8.55	260.57	278.53	280.75	0.89	0.88	0.85	0.82	0.8	0.79	0.86	0.87	0.87	0.03	0.0	0.0	-0.01	0.0	0.83	0.84	0.84	0.12	0.44	0.79	1.08	1.27	0.28	0.21	0.2	0.08	0.3	0.46	0.54	0.59	0.21	0.15	0.15	0.04	-0.0	-0.01	-0.02	-0.01	0.96	0.97	0.97	0.04	-0.42	-0.53	-0.85	-0.67	1.26	1.23	1.29	0.27	0.59	1.02	1.38	1.69	AT5G45470	E+
599.0	82.04	82.04	68.04	664.54	582.5	696.98	644.33	834.02	742.8	605.88	487.9	401.09	345.97	324.12	535.21	569.3	576.19	586.89	474.19	378.46	319.52	288.8	94.58	99.65	99.84	81.05	78.4	75.65	73.3	72.29	79.58	80.3	80.46	524.83	409.5	325.45	272.66	251.83	455.64	489.0	495.73	18.99	13.71	22.63	26.45	35.32	440.63	469.65	476.34	0.88	0.87	0.84	0.81	0.79	0.78	0.85	0.86	0.86	0.03	0.02	0.04	0.06	0.09	0.82	0.82	0.83	0.1	0.38	0.68	0.96	1.08	0.25	0.18	0.16	0.09	0.29	0.44	0.54	0.57	0.21	0.16	0.14	0.03	0.02	0.05	0.07	0.12	0.97	0.96	0.96	0.11	0.04	0.1	0.16	0.3	1.15	1.2	1.2	0.21	0.5	0.88	1.26	1.49	AT5G45470	E+
1400.0	54.68	54.68	42.49	475.46	420.78	510.58	454.74	657.85	563.57	427.75	310.71	266.01	226.43	211.76	366.82	394.25	404.29	414.26	310.5	249.3	207.63	192.33	62.03	66.43	64.15	53.95	51.28	49.73	47.97	47.22	52.71	53.26	53.49	373.81	259.43	216.29	178.45	164.54	314.11	340.99	350.8	13.49	0.21	16.71	18.79	19.43	304.79	327.82	340.14	0.88	0.87	0.83	0.81	0.78	0.77	0.85	0.86	0.87	0.01	-0.03	0.03	0.04	0.05	0.83	0.83	0.84	0.14	0.58	0.86	1.21	1.35	0.34	0.25	0.21	0.1	0.38	0.48	0.57	0.61	0.24	0.18	0.15	0.01	-0.04	0.03	0.03	0.05	0.97	0.96	0.97	-0.21	-0.67	-0.28	-0.41	-0.3	1.14	1.21	1.17	0.28	0.74	1.23	1.71	2.0	AT5G45470	E+
646.0	129.03	129.03	113.95	987.46	858.43	997.7	940.1	1147.29	1049.92	891.48	693.39	567.93	488.32	455.98	782.88	841.28	851.16	851.33	679.85	529.76	440.29	403.41	150.58	158.71	160.5	127.21	122.12	117.46	113.53	111.64	124.7	126.12	126.34	764.27	571.27	450.47	374.79	344.34	658.18	715.16	724.82	40.15	13.54	38.18	48.03	52.56	632.3	682.57	690.66	0.87	0.86	0.82	0.79	0.77	0.75	0.84	0.85	0.85	0.04	0.01	0.06	0.09	0.11	0.81	0.81	0.81	0.11	0.43	0.75	1.04	1.19	0.27	0.18	0.17	0.11	0.34	0.48	0.57	0.61	0.23	0.17	0.15	0.05	0.02	0.08	0.12	0.14	0.96	0.95	0.95	0.28	0.04	0.29	0.36	0.43	1.16	1.2	1.21	0.18	0.48	0.91	1.3	1.53	AT5G45470	E+
1012.0	71.06	71.06	58.1	593.23	522.17	627.6	576.93	758.98	671.98	543.29	428.1	357.52	308.43	285.6	473.15	510.45	520.39	522.15	415.09	335.37	283.26	258.91	86.56	89.0	90.94	70.25	67.78	65.63	63.65	62.56	68.86	69.64	69.83	473.05	360.33	291.89	244.78	223.04	404.29	440.81	450.56	21.14	13.01	22.15	25.17	26.69	386.59	421.45	429.44	0.88	0.87	0.84	0.82	0.79	0.78	0.85	0.86	0.87	0.03	0.02	0.05	0.07	0.07	0.82	0.82	0.82	0.1	0.4	0.68	0.96	1.13	0.26	0.17	0.15	0.08	0.31	0.44	0.53	0.58	0.22	0.15	0.13	0.04	0.02	0.06	0.08	0.09	0.96	0.96	0.95	0.15	-0.02	0.12	0.14	0.16	1.21	1.23	1.26	0.22	0.55	0.93	1.32	1.54	AT5G45470	E+
1660.0	64.5	64.5	51.49	551.65	487.15	584.3	534.74	718.91	632.0	498.61	415.85	336.81	288.22	265.96	435.72	473.53	484.03	484.8	396.37	320.86	266.84	242.24	74.6	78.54	77.87	63.68	62.0	59.77	57.92	56.86	62.46	63.22	63.42	434.93	353.85	277.04	230.3	209.09	373.26	410.31	420.61	13.81	19.47	15.95	21.38	23.72	361.12	394.99	406.16	0.88	0.87	0.85	0.82	0.8	0.78	0.86	0.87	0.87	0.02	0.04	0.03	0.05	0.06	0.83	0.83	0.84	0.12	0.34	0.67	0.96	1.13	0.28	0.18	0.15	0.1	0.27	0.43	0.53	0.57	0.23	0.15	0.13	0.02	0.04	0.04	0.06	0.08	0.97	0.96	0.97	-0.03	0.12	0.03	0.04	0.08	1.17	1.21	1.2	0.23	0.51	0.88	1.29	1.53	AT5G45470	E+
2666.0	66.88	66.88	53.97	541.74	474.85	589.7	540.75	723.57	637.0	490.42	353.49	282.97	232.01	208.88	458.4	476.7	478.27	490.31	346.01	281.37	231.76	206.91	89.57	87.54	85.7	66.0	62.55	59.73	56.91	55.26	65.33	65.72	65.76	424.42	290.95	223.24	175.1	153.62	393.06	410.98	412.51	0.11	7.48	1.6	0.25	1.96	368.83	389.16	392.57	0.88	0.86	0.82	0.79	0.75	0.73	0.86	0.86	0.86	-0.01	0.01	-0.01	-0.03	-0.02	0.8	0.81	0.82	0.12	0.56	0.95	1.4	1.69	0.2	0.16	0.15	0.1	0.38	0.53	0.63	0.68	0.16	0.13	0.12	-0.01	0.0	-0.02	-0.05	-0.05	0.94	0.95	0.95	-0.24	-0.17	-0.35	-0.5	-0.52	1.29	1.27	1.25	0.22	0.75	1.18	1.68	2.05	WT	E-
1573.0	66.7	66.7	53.69	533.33	466.62	577.07	527.06	707.6	622.83	471.21	318.89	261.86	220.0	206.0	398.5	459.53	471.16	474.46	318.56	268.46	220.92	202.72	83.98	87.15	85.08	65.57	61.21	58.58	56.04	55.02	63.8	65.3	65.54	405.64	257.69	203.28	163.96	150.98	334.69	394.23	405.62	-3.25	0.33	-6.59	-0.92	3.28	314.51	372.38	386.08	0.87	0.86	0.81	0.77	0.74	0.73	0.84	0.86	0.86	-0.02	-0.01	-0.05	-0.04	-0.02	0.79	0.81	0.82	0.14	0.7	1.09	1.5	1.68	0.36	0.17	0.14	0.12	0.45	0.57	0.65	0.68	0.28	0.15	0.12	-0.02	-0.02	-0.07	-0.07	-0.04	0.94	0.95	0.95	-0.32	-0.33	-0.6	-0.61	-0.49	1.24	1.27	1.25	0.24	0.87	1.24	1.76	2.09	WT	E-
